"","language","created_at","watchers_sum","forks_sum","count","all_watchers","all_forks","fork_day_ratio","watchers_day_ratio","year","month"
"2358","Python","2010-03-25",31381,10159,104,44796,12784,0.794665206508135,0.700531297437271,2010,3
"2359","Python","2008-08-19",46,7,2,3517,559,0.0125223613595707,0.013079328973557,2008,8
"2360","Python","2010-11-08",92,38,19,42794,7462,0.00509246850710265,0.00214983408889097,2010,11
"2361","Python","2008-10-31",42,12,1,39195,10116,0.00118623962040332,0.00107156525066973,2008,10
"2362","Python","2009-03-28",9358,976,20,36977,3915,0.249297573435504,0.253076236579495,2009,3
"2363","Python","2010-07-24",360,87,7,175965,19146,0.00454403008461297,0.00204586139289063,2010,7
"2364","Python","2009-08-04",3,1,1,36608,7604,0.000131509731720147,8.19493006993007e-05,2009,8
"2365","Python","2010-05-26",299,74,17,516966,64650,0.0011446249033256,0.00057837459330014,2010,5
"2366","Python","2010-01-02",5466,321,18,36134,4075,0.0787730061349693,0.151270271766204,2010,1
"2367","Python","2009-03-24",25,14,7,13197,3092,0.00452781371280724,0.00189436993256043,2009,3
"2368","Python","2010-03-15",485,53,14,76670,17444,0.0030382939692731,0.00632581192122082,2010,3
"2369","Python","2008-11-26",38192,11445,67,62867,14855,0.770447660720296,0.607504732212448,2008,11
"2370","Python","2011-02-13",1162662,134600,562,1210501,139767,0.963031330714689,0.96047999960347,2011,2
"2371","Python","2011-08-11",4408,1428,179,31087,6197,0.230434081006939,0.141795605880271,2011,8
"2372","Python","2011-02-06",6938,3256,112,287688,40083,0.0812314447521393,0.0241164038819833,2011,2
"2373","Python","2011-05-31",3053,1100,271,1013676,127716,0.00861285978264274,0.0030118104798772,2011,5
"2374","Python","2011-09-11",468,171,101,87627,37069,0.00461301896463352,0.00534081961039406,2011,9
"2375","Python","2011-11-16",3697,1702,321,151672,27496,0.0618999127145767,0.0243749670341263,2011,11
"2376","Python","2009-05-14",1317,206,28,19967,4233,0.048665249232223,0.0659588320729203,2009,5
"2377","Python","2008-05-05",226,31,3,2064,583,0.0531732418524871,0.109496124031008,2008,5
"2378","Python","2009-03-19",1220,646,21,107269,11817,0.0546670051620547,0.0113732765290997,2009,3
"2379","Python","2009-02-08",45,9,3,10401,2733,0.00329308452250274,0.00432650706662821,2009,2
"2380","Python","2010-02-26",367,56,19,134256,26521,0.0021115342558727,0.00273358360147777,2010,2
"2381","Python","2010-05-11",9012,1512,23,22829,3558,0.42495784148398,0.394761049542249,2010,5
"2382","Python","2011-10-22",3082,1728,300,25657,7058,0.244828563332389,0.120123163269283,2011,10
"2383","Python","2011-02-25",4107,902,92,990520,53315,0.0169183156710119,0.00414630699026774,2011,2
"2384","Python","2010-02-28",5790,875,52,87274,11302,0.0774199256768714,0.0663427825010885,2010,2
"2385","Python","2011-11-20",2011,1164,328,30033,11225,0.10369710467706,0.0669596776878767,2011,11
"2386","Python","2009-06-22",1,1,1,19531,4434,0.0002255299954894,5.12006553683887e-05,2009,6
"2387","Python","2011-01-27",2086,830,78,12862,4739,0.175142435112893,0.162183175244907,2011,1
"2388","Python","2010-08-17",1380,225,36,596417,198170,0.00113538880758944,0.00231381734591737,2010,8
"2389","Python","2009-12-08",7640,1416,14,81241,11963,0.118364958622419,0.0940411861006142,2009,12
"2390","Python","2008-03-01",17,3,1,14157,3579,0.000838222967309304,0.00120081938263756,2008,3
"2391","Python","2009-11-20",1852,223,40,13961,2144,0.104011194029851,0.132655253921639,2009,11
"2392","Python","2009-10-01",35803,7102,144,269623,27657,0.25678851646961,0.132789116655478,2009,10
"2393","Python","2011-09-17",765,163,38,1042510,126796,0.00128552951197199,0.000733805910734669,2011,9
"2394","Python","2010-09-04",2450,619,125,12431,3576,0.173098434004474,0.197087925347921,2010,9
"2395","Python","2008-11-30",1361,194,6,12536,2782,0.0697340043134436,0.10856732610083,2008,11
"2396","Python","2009-10-28",20733,4286,61,54843,10530,0.407027540360874,0.378042776653356,2009,10
"2397","Python","2008-12-05",144,45,9,425436,85069,0.000528982355499653,0.000338476292556342,2008,12
"2398","Python","2011-10-30",8174,1838,283,38523,4746,0.387273493468184,0.212184928484282,2011,10
"2399","Python","2011-02-11",3811,785,87,812874,56940,0.0137864418686336,0.00468830347630752,2011,2
"2400","Python","2010-12-31",526,74,17,298604,22125,0.00334463276836158,0.00176153032109416,2010,12
"2401","Python","2011-09-20",1120,375,199,26855,6587,0.056930317291635,0.0417054552224912,2011,9
"2402","Python","2011-01-09",1829,434,47,357467,35620,0.0121841661987647,0.00511655621358055,2011,1
"2403","Python","2011-07-11",1088,342,188,218709,46596,0.00733968580994077,0.00497464667663425,2011,7
"2404","Python","2009-10-26",97,25,3,855,118,0.211864406779661,0.113450292397661,2009,10
"2405","Python","2010-09-29",13309,996,54,122179,32857,0.0303131752746751,0.108930339911114,2010,9
"2406","Python","2010-04-23",1710,371,19,106762,12828,0.0289211100717181,0.0160169348644649,2010,4
"2407","Python","2009-09-27",5413,615,45,21868,4135,0.148730350665054,0.247530638375709,2009,9
"2408","Python","2009-01-04",72,22,4,27908,6703,0.00328211248694614,0.00257990540346854,2009,1
"2409","Python","2009-12-12",17,7,3,8149,1527,0.0045841519318926,0.00208614553932998,2009,12
"2410","Python","2009-12-21",2981,610,96,5951,924,0.66017316017316,0.500924214417745,2009,12
"2411","Python","2010-04-17",1829,255,18,141912,23401,0.0108969702149481,0.0128882687862901,2010,4
"2412","Python","2010-10-11",34919,3588,104,44156,4957,0.723824894089167,0.790809855965214,2010,10
"2413","Python","2011-06-11",422,138,26,47940,6027,0.0228969636635142,0.00880267000417188,2011,6
"2414","Python","2009-01-14",49571,3969,62,70952,7375,0.538169491525424,0.698655429022438,2009,1
"2415","Python","2012-02-01",3586,867,668,102202,18444,0.047007156798959,0.0350873759809006,2012,2
"2416","Python","2010-04-20",2541,515,41,119418,23314,0.0220897314918075,0.0212781992664422,2010,4
"2417","Python","2010-04-28",644,167,32,6848,1276,0.130877742946708,0.0940420560747664,2010,4
"2418","Python","2010-05-23",3756,618,25,37320,5272,0.117223065250379,0.10064308681672,2010,5
"2419","Python","2010-11-30",4769,2091,133,11872,4169,0.501559126888942,0.401701482479784,2010,11
"2420","Python","2010-06-01",3553,844,35,317396,27756,0.0304078397463611,0.0111942179485564,2010,6
"2421","Python","2010-08-08",642,150,45,665019,121814,0.00123138555502652,0.000965385951378833,2010,8
"2422","Python","2011-04-06",9881,7864,336,947955,127555,0.0616518364627024,0.0104234905665353,2011,4
"2423","Python","2011-09-18",35883,5863,403,66179,10328,0.567680092951201,0.542211275480137,2011,9
"2424","Python","2010-10-21",1186,870,141,94029,25477,0.0341484476194214,0.012613129991811,2010,10
"2425","Python","2011-07-16",5437,799,76,25396,5793,0.137925081995512,0.214088832887069,2011,7
"2426","Python","2011-10-07",3505,794,209,78441,11161,0.0711405788011827,0.0446832651292054,2011,10
"2427","Python","2011-08-28",35706,3688,154,57314,13753,0.26815967425289,0.622989147503228,2011,8
"2428","Python","2011-12-02",1141,370,252,27669,10374,0.0356660882976672,0.041237485995157,2011,12
"2429","Python","2009-02-20",2835,654,37,59849,17578,0.037205597906474,0.0473692125181707,2009,2
"2430","Python","2010-06-12",786,192,26,63288,8428,0.022781205505458,0.0124194160030338,2010,6
"2431","Python","2010-03-22",781,51,12,81443,12487,0.00408424761752222,0.00958952887295409,2010,3
"2432","Python","2009-11-03",20,6,1,140062,14168,0.000423489553924337,0.000142793905556111,2009,11
"2433","Python","2010-01-10",144,21,7,11033,2126,0.00987770460959548,0.0130517538294208,2010,1
"2434","Python","2010-10-26",11506,1543,64,46378,7471,0.206531923437291,0.248091767648454,2010,10
"2435","Python","2010-04-15",102,8,6,1641217,355996,2.24721626085686e-05,6.21490028436215e-05,2010,4
"2436","Python","2010-06-03",468,283,10,1422357,449971,0.000628929419895949,0.000329031319141397,2010,6
"2437","Python","2011-09-05",1039,188,130,628671,115966,0.0016211648241726,0.00165269274389943,2011,9
"2438","Python","2011-09-16",13386,2537,268,115736,11752,0.215878148400272,0.115659777424483,2011,9
"2439","Python","2011-10-17",2207,735,370,40255,9673,0.0759846996795203,0.0548254875170786,2011,10
"2440","Python","2008-12-02",41,13,3,576331,61491,0.000211413052316599,7.11396749437389e-05,2008,12
"2441","Python","2011-08-18",182,89,76,16313,6434,0.0138327634442027,0.0111567461533746,2011,8
"2442","Python","2010-01-03",175,16,3,35205,6878,0.00232625763303286,0.00497088481749751,2010,1
"2443","Python","2012-03-27",48510,7963,2244,103003,44201,0.180154295151693,0.470957156587672,2012,3
"2444","Python","2011-06-10",1642,240,77,80859,12221,0.0196383274691105,0.02030695408056,2011,6
"2445","Python","2011-03-28",456,90,142,412515,46271,0.00194506278230425,0.00110541434856914,2011,3
"2446","Python","2010-02-17",1626,249,13,26900,2746,0.0906773488710852,0.0604460966542751,2010,2
"2447","Python","2010-12-01",219,104,53,3586457,344456,0.000301925354762292,6.10630491317755e-05,2010,12
"2448","Python","2010-09-16",610,142,41,231240,41019,0.00346181038055535,0.00263795191143401,2010,9
"2449","Python","2011-12-21",6398,1759,421,575956,48650,0.0361562178828366,0.0111084874539027,2011,12
"2450","Python","2010-05-12",1753,242,15,6691,1579,0.153261557948068,0.261993722911373,2010,5
"2451","Python","2011-07-13",422,120,29,38861,15068,0.00796389700026546,0.0108592161807468,2011,7
"2452","Python","2009-09-28",395,74,11,6142,1222,0.060556464811784,0.0643112992510583,2009,9
"2453","Python","2009-05-17",20,5,5,38933,5541,0.000902364194188775,0.000513703028279352,2009,5
"2454","Python","2009-03-10",215,31,4,7050,1499,0.0206804536357572,0.0304964539007092,2009,3
"2455","Python","2011-01-14",1143,470,145,907308,144525,0.0032520325203252,0.00125977066222275,2011,1
"2456","Python","2010-09-09",42324,4217,243,169099,17419,0.2420919685401,0.250291249504728,2010,9
"2457","Python","2008-07-18",213,105,7,74767,9373,0.0112023898431665,0.00284885042866505,2008,7
"2458","Python","2010-04-24",446,151,21,18883,2324,0.064974182444062,0.0236191283164751,2010,4
"2459","Python","2010-06-07",173,13,3,59601,12801,0.00101554566049527,0.0029026358618144,2010,6
"2460","Python","2012-03-14",6032,4077,2840,429596,75726,0.0538388400285239,0.0140410990791348,2012,3
"2461","Python","2009-01-20",1249,197,8,76453,7982,0.0246805311951892,0.0163368343949878,2009,1
"2462","Python","2011-01-17",42813,1670,51,220722,13190,0.12661106899166,0.193967977818251,2011,1
"2463","Python","2011-01-13",1851,543,126,60359,15673,0.0346455688126077,0.030666512036316,2011,1
"2464","Python","2010-02-09",7497,841,29,53360,6798,0.123712856722565,0.140498500749625,2010,2
"2465","Python","2011-12-11",826,237,124,18794,4161,0.056957462148522,0.0439501968713419,2011,12
"2466","Python","2009-12-24",950,213,13,363243,52557,0.00405274273645756,0.00261532913228885,2009,12
"2467","Python","2010-05-31",16905,2501,54,19891,3887,0.643426807306406,0.849881856115831,2010,5
"2468","Python","2009-03-11",48,12,1,32622,4515,0.0026578073089701,0.00147139966893507,2009,3
"2469","Python","2011-02-19",968,219,78,56632,12591,0.0173933762211103,0.0170928097188868,2011,2
"2470","Python","2008-10-01",216,55,3,418,123,0.447154471544715,0.516746411483254,2008,10
"2471","Python","2009-04-09",155,37,8,12224,4023,0.00919711657966692,0.0126799738219895,2009,4
"2472","Python","2009-09-08",637774,104963,195,674643,108377,0.968498851232273,0.945350355669591,2009,9
"2473","Python","2011-09-28",12048,2525,433,25601,6453,0.391290872462421,0.470606616929026,2011,9
"2474","Python","2011-08-04",39927,11455,487,112436,24237,0.472624499731815,0.355108684051371,2011,8
"2475","Python","2009-06-23",122,26,2,7824,767,0.0338983050847458,0.0155930470347648,2009,6
"2476","Python","2011-12-24",110,71,64,67589,8027,0.00884514762675969,0.00162748376215065,2011,12
"2477","Python","2011-11-07",1350,642,182,32871,6654,0.0964833183047791,0.0410696358492288,2011,11
"2478","Python","2012-02-05",3589,1672,642,293438,37887,0.0441312323488268,0.0122308630784016,2012,2
"2479","Python","2011-12-06",3000,512,189,101781,14532,0.0352325901458849,0.0294750493707077,2011,12
"2480","Python","2010-09-10",791,75,22,223824,39647,0.00189169420132671,0.00353402673529202,2010,9
"2481","Python","2009-06-26",8977,2558,76,2407857,232452,0.0110044224183918,0.00372821143448303,2009,6
"2482","Python","2009-07-17",4,4,4,60342,10239,0.00039066315069831,6.62888203904412e-05,2009,7
"2483","Python","2010-10-20",225,84,30,12340,2895,0.0290155440414508,0.0182333873581848,2010,10
"2484","Python","2011-02-15",8997,4094,175,43333,9508,0.430584770719394,0.207624674035954,2011,2
"2485","Python","2009-05-12",40,2,25,131285,86907,2.30131059638464e-05,0.000304680656586815,2009,5
"2486","Python","2009-07-09",1725,1036,115,5490,2256,0.459219858156028,0.314207650273224,2009,7
"2487","Python","2012-01-21",15122,5449,915,25601,9124,0.597216133274879,0.590680051560486,2012,1
"2488","Python","2009-03-14",49,54,13,2344,402,0.134328358208955,0.0209044368600683,2009,3
"2489","Python","2011-01-31",207,109,56,69005,11193,0.00973822925042437,0.0029997826244475,2011,1
"2490","Python","2009-05-05",15,4,1,140027,17829,0.000224353581244041,0.000107122197861841,2009,5
"2491","Python","2010-10-14",1965,1284,72,12082,3130,0.410223642172524,0.162638635987419,2010,10
"2492","Python","2010-07-16",15346,2799,56,67541,14376,0.194699499165275,0.227210139026665,2010,7
"2493","Python","2009-04-17",26,5,1,5118,656,0.00762195121951219,0.00508010941774131,2009,4
"2494","Python","2009-09-29",42,15,4,1303183,136939,0.000109537823410424,3.22287813760615e-05,2009,9
"2495","Python","2010-07-05",25543,6722,101,771047,97963,0.0686177434337454,0.033127682229488,2010,7
"2496","Python","2010-01-28",55,29,17,8807,4026,0.00720317933432688,0.00624503236062223,2010,1
"2497","Python","2011-08-01",1369,400,113,312229,35943,0.0111287316028156,0.00438460232713809,2011,8
"2498","Python","2008-09-16",178,10,1,2097,400,0.025,0.0848831664282308,2008,9
"2499","Python","2011-02-07",25059,3246,149,796239,111681,0.0290649259945738,0.0314717063595227,2011,2
"2500","Python","2011-06-26",42937,8553,238,76384,23796,0.359430156328795,0.562120339338081,2011,6
"2501","Python","2011-07-05",5033,969,306,60563,11097,0.0873208975398756,0.0831035450687714,2011,7
"2502","Python","2011-12-03",1436,1026,150,106642,13923,0.0736910148674855,0.0134656139232197,2011,12
"2503","Python","2010-02-06",236,49,10,59509,11866,0.00412944547446486,0.00396578668772791,2010,2
"2504","Python","2009-10-02",109,28,10,49236,8752,0.00319926873857404,0.00221382728085141,2009,10
"2505","Python","2009-01-16",36,7,1,121409,10858,0.000644685945846381,0.00029651838002125,2009,1
"2506","Python","2012-01-19",2236,564,429,79438,23040,0.0244791666666667,0.0281477378584556,2012,1
"2507","Python","2009-06-24",453,196,22,2538,623,0.314606741573034,0.178486997635934,2009,6
"2508","Python","2011-02-20",370699,104631,1209,529063,143716,0.728040023379443,0.700670808580453,2011,2
"2509","Python","2010-12-17",998,69,11,14647,4895,0.0140960163432074,0.0681368198265856,2010,12
"2510","Python","2009-05-02",896,171,70,5477,1052,0.16254752851711,0.163593207960562,2009,5
"2511","Python","2009-02-13",999,106,5,6900,1829,0.0579551667577911,0.144782608695652,2009,2
"2512","Python","2010-11-13",2700,221,25,10332,959,0.230448383733055,0.261324041811847,2010,11
"2513","Python","2009-10-03",60709,2641,49,94336,9482,0.278527736764396,0.643540111940298,2009,10
"2514","Python","2008-12-18",6,0,1,67953,6060,0,8.82963224581696e-05,2008,12
"2515","Python","2010-05-20",413,78,9,160449,47584,0.00163920645595158,0.00257402663774782,2010,5
"2516","Python","2011-03-21",3855,1353,287,111214,16187,0.0835855933774016,0.0346629021526067,2011,3
"2517","Python","2011-09-14",1834,973,311,24251,7152,0.136045861297539,0.0756257473918601,2011,9
"2518","Python","2009-11-10",647,61,32,22724,4434,0.0137573297248534,0.0284720999823975,2009,11
"2519","Python","2011-07-30",4375,823,92,12631,2733,0.301134284668862,0.346370041960257,2011,7
"2520","Python","2010-08-05",413,54,17,55290,12427,0.00434537700168987,0.00746970519081208,2010,8
"2521","Python","2009-09-20",357,69,6,44192,10729,0.00643116786280175,0.00807838522809558,2009,9
"2522","Python","2010-08-26",83,25,6,161096,44135,0.000566443865412938,0.000515220737945076,2010,8
"2523","Python","2010-09-15",285,98,61,86356,11294,0.00867717372055959,0.0033002918152763,2010,9
"2524","Python","2011-01-19",19477,1859,210,299072,38716,0.0480163240004133,0.0651247860047079,2011,1
"2525","Python","2009-09-21",2196,221,10,175315,26548,0.00832454422178695,0.0125260245843197,2009,9
"2526","Python","2011-03-25",406,100,85,122171,21978,0.00455000455000455,0.00332321090929926,2011,3
"2527","Python","2009-03-05",130091,41541,89,157918,46574,0.891935414609009,0.823788295191175,2009,3
"2528","Python","2010-05-08",619,163,7,1367618,337249,0.000483322411630576,0.000452611767320992,2010,5
"2529","Python","2010-04-21",368,136,30,111151,20515,0.00662929563733853,0.00331081141870069,2010,4
"2530","Python","2008-10-08",55,8,2,101955,9117,0.000877481627728419,0.000539453680545339,2008,10
"2531","Python","2010-07-30",744,168,55,37598,8936,0.0188003581020591,0.0197882866109899,2010,7
"2532","Python","2010-04-16",15823,5087,106,221105,60747,0.0837407608606186,0.0715632844123833,2010,4
"2533","Python","2010-05-05",19425,4042,59,219194,40359,0.100151143487202,0.0886201264633156,2010,5
"2534","Python","2011-02-28",44058,7828,321,616048,62948,0.12435661180657,0.071517154507441,2011,2
"2535","Python","2008-08-29",12989,3221,75,13610,3407,0.945406515996478,0.954371785451874,2008,8
"2536","Python","2012-03-21",12800,2630,2101,64857,24594,0.106936651215744,0.19735726290146,2012,3
"2537","Python","2009-09-17",1483,205,7,10777,3464,0.0591801385681293,0.137607868609075,2009,9
"2538","Python","2012-01-20",22132,3270,481,135198,20356,0.16064059736687,0.163700646459267,2012,1
"2539","Python","2010-02-07",20,9,4,80753,25036,0.000359482345422591,0.000247668817257563,2010,2
"2540","Python","2011-10-16",715,342,147,43959,7164,0.0477386934673367,0.0162651561682477,2011,10
"2541","Python","2008-08-24",39,8,2,120969,12151,0.000658382026170686,0.00032239664707487,2008,8
"2542","Python","2011-09-04",2113,607,122,1658739,262967,0.00230827442226591,0.00127385923885554,2011,9
"2543","Python","2011-08-30",214,120,107,101464,13215,0.00908059023836549,0.0021091224473705,2011,8
"2544","Python","2010-08-19",263,69,12,118290,15465,0.00446168768186227,0.0022233493955533,2010,8
"2545","Python","2009-03-13",13,3,2,26166,2119,0.00141576215195847,0.00049682794466101,2009,3
"2546","Python","2011-10-27",1485,746,301,103527,37693,0.0197914732178389,0.0143440841519604,2011,10
"2547","Python","2010-10-25",529,64,85,148072,36248,0.00176561465460163,0.00357258630936301,2010,10
"2548","Python","2010-05-25",89,25,9,46117,5081,0.00492029128124385,0.00192987401608951,2010,5
"2549","Python","2010-12-30",592,112,95,76999,11482,0.00975439818846891,0.00768841153781218,2010,12
"2550","Python","2009-02-21",26,23,1,4717,393,0.0585241730279898,0.00551197795208819,2009,2
"2551","Python","2011-06-12",25661,7024,359,53517,13244,0.53035336756267,0.479492497711008,2011,6
"2552","Python","2009-11-01",4,3,2,6453,1070,0.00280373831775701,0.00061986672865334,2009,11
"2553","Python","2010-12-07",11897,3061,132,418673,49720,0.0615647626709574,0.0284159714144452,2010,12
"2554","Python","2009-12-17",464,125,10,2772829,265998,0.000469928345325905,0.000167338122906245,2009,12
"2555","Python","2010-04-12",120,43,13,32667,7034,0.00611316462894512,0.00367343190375608,2010,4
"2556","Python","2008-08-15",5,2,1,1151,241,0.00829875518672199,0.00434404865334492,2008,8
"2557","Python","2010-11-01",718,177,70,38580,17926,0.00987392614080107,0.0186106791083463,2010,11
"2558","Python","2008-10-20",82,8,1,2781,614,0.0130293159609121,0.0294857964760877,2008,10
"2559","Python","2009-06-15",205,49,4,2112807,684413,7.15941982399516e-05,9.70273195800658e-05,2009,6
"2560","Python","2012-03-11",4619,2657,2445,90345,26018,0.102121608117457,0.0511262383087055,2012,3
"2561","Python","2011-05-07",29,24,21,13741,4200,0.00571428571428571,0.00211047230914781,2011,5
"2562","Python","2010-09-11",598,117,23,111943,11304,0.0103503184713376,0.00534200441296017,2010,9
"2563","Python","2009-11-06",63317,9669,62,136397,20267,0.477080969063009,0.464211089686723,2009,11
"2564","Python","2011-06-17",2373,688,156,93861,11000,0.0625454545454545,0.025282066033816,2011,6
"2565","Python","2010-12-04",2745,647,56,43680,8625,0.0750144927536232,0.0628434065934066,2010,12
"2566","Python","2011-07-03",798,221,63,24337,9038,0.0244523124585085,0.0327895796523811,2011,7
"2567","Python","2009-05-24",57,12,3,2196,713,0.0168302945301543,0.0259562841530055,2009,5
"2568","Python","2011-03-26",2044,498,68,435647,72590,0.00686044909767186,0.00469187208909966,2011,3
"2569","Python","2010-06-14",103,42,17,384364,49999,0.000840016800336007,0.000267975148557097,2010,6
"2570","Python","2011-01-18",3898,834,123,74708,9533,0.0874855764187559,0.0521764737377523,2011,1
"2571","Python","2011-09-07",3404,997,255,1205936,230254,0.00433000078174538,0.00282270369240159,2011,9
"2572","Python","2010-08-14",34,5,5,7748,754,0.00663129973474801,0.00438822922044399,2010,8
"2573","Python","2010-03-06",50,26,16,2093,299,0.0869565217391304,0.0238891543239369,2010,3
"2574","Python","2011-11-28",1054,319,126,74331,11600,0.0275,0.0141798173036822,2011,11
"2575","Python","2010-12-19",1876,203,42,1092693,329620,0.000615860688065045,0.0017168591727045,2010,12
"2576","Python","2011-11-27",672,262,132,143966,32992,0.00794131910766246,0.00466776877873942,2011,11
"2577","Python","2009-12-04",1950,195,25,6289,527,0.370018975332068,0.310065193194467,2009,12
"2578","Python","2012-02-29",3738,2126,971,77263,16322,0.130253645386595,0.0483802078614602,2012,2
"2579","Python","2008-10-07",68,7,2,1734,117,0.0598290598290598,0.0392156862745098,2008,10
"2580","Python","2010-03-14",2460,837,30,5507,2417,0.346297062474141,0.44670419466134,2010,3
"2581","Python","2009-02-26",53174,33551,247,365739,64106,0.523367547499454,0.145387831212969,2009,2
"2582","Python","2011-12-07",1348,449,226,68087,19002,0.0236290916745606,0.0197981993625802,2011,12
"2583","Python","2011-08-20",393,107,35,575730,67574,0.00158344925563086,0.000682611640873326,2011,8
"2584","Python","2012-01-15",17785,1826,493,30593,5288,0.345310136157337,0.581342137090184,2012,1
"2585","Python","2010-07-22",21485,10480,324,732513,221711,0.0472687417403737,0.0293305374785157,2010,7
"2586","Python","2011-09-02",1523,359,119,731995,194820,0.00184272661944359,0.00208061530474935,2011,9
"2587","Python","2009-06-05",227,32,2,5551,1162,0.0275387263339071,0.0408935326968114,2009,6
"2588","Python","2010-11-26",4660,1485,116,33766,6990,0.21244635193133,0.138008647752177,2010,11
"2589","Python","2009-01-30",34,6,1,910,205,0.0292682926829268,0.0373626373626374,2009,1
"2590","Python","2010-09-27",245,55,7,2868049,325728,0.000168852539542195,8.54239240682429e-05,2010,9
"2591","Python","2011-01-25",3987,883,63,42092,6135,0.143928280358598,0.0947210871424499,2011,1
"2592","Python","2010-11-19",9653,2641,50,191403,52699,0.0501148029374371,0.0504328563293156,2010,11
"2593","Python","2010-04-08",15410,5514,95,32285,7606,0.724953983697081,0.477311444943472,2010,4
"2594","Python","2009-12-31",236,75,20,9808,2000,0.0375,0.0240619902120718,2009,12
"2595","Python","2010-12-18",577,99,12,10828,2517,0.0393325387365912,0.0532877724418175,2010,12
"2596","Python","2010-12-08",17458,5624,155,55637,16381,0.343324583358769,0.313783992666751,2010,12
"2597","Python","2010-05-30",38,8,2,60016,5328,0.0015015015015015,0.000633164489469475,2010,5
"2598","Python","2012-03-22",2417,1787,1905,31615,18509,0.0965476254794965,0.0764510517159576,2012,3
"2599","Python","2011-06-28",660,116,196,17900,6081,0.0190758098996876,0.0368715083798883,2011,6
"2600","Python","2008-05-30",194,60,3,48272,6766,0.00886786875554242,0.00401889294000663,2008,5
"2601","Python","2011-05-01",333,50,23,311799,94429,0.000529498353260121,0.00106799572801709,2011,5
"2602","Python","2010-07-19",146,59,14,38220,8052,0.00732737208147044,0.00381998953427525,2010,7
"2603","Python","2008-11-02",25,8,1,1657,59,0.135593220338983,0.0150875075437538,2008,11
"2604","Python","2009-12-18",116,53,9,37659,7441,0.00712269856202123,0.00308027297591545,2009,12
"2605","Python","2010-02-18",4589,401,20,26743,3133,0.127992339610597,0.171596305575291,2010,2
"2606","Python","2008-12-23",364,192,8,250100,71450,0.00268719384184745,0.00145541783286685,2008,12
"2607","Python","2008-11-06",5514,644,68,9841,1237,0.520614389652385,0.560308911695966,2008,11
"2608","Python","2009-02-03",45,11,1,88149,12185,0.00090274928190398,0.000510499268284382,2009,2
"2609","Python","2009-03-18",1106,304,21,1366,367,0.828337874659401,0.809663250366032,2009,3
"2610","Python","2011-07-20",4054,868,210,148694,20346,0.0426619482945051,0.0272640456238987,2011,7
"2611","Python","2008-09-19",522,72,4,543,76,0.947368421052632,0.961325966850829,2008,9
"2612","Python","2010-02-19",2276,775,30,89163,10271,0.075455165027748,0.0255262833238002,2010,2
"2613","Python","2011-12-31",325,90,70,13558,2132,0.0422138836772983,0.0239710871810001,2011,12
"2614","Python","2010-12-03",2581,586,47,118330,21100,0.0277725118483412,0.0218118820248458,2010,12
"2615","Python","2010-06-26",35,15,9,17839,4497,0.00333555703802535,0.00196199338527944,2010,6
"2616","Python","2012-02-13",990,558,477,271814,42848,0.0130227781926811,0.00364219650201976,2012,2
"2617","Python","2010-06-23",14984,3610,74,30405,6356,0.567967275015733,0.492813681960204,2010,6
"2618","Python","2010-08-31",11416,2408,81,23375,5824,0.413461538461538,0.488385026737968,2010,8
"2619","Python","2009-02-07",66,22,3,1983,205,0.107317073170732,0.0332829046898638,2009,2
"2620","Python","2009-08-01",508,26,6,1993,440,0.0590909090909091,0.2548921224285,2009,8
"2621","Python","2010-11-25",1536,237,40,17158,3489,0.0679277730008599,0.0895209231845203,2010,11
"2622","Python","2010-11-15",7869,1381,222,27696,6796,0.203207769276045,0.284120450606586,2010,11
"2623","Python","2011-05-18",5761,729,106,46695,18320,0.039792576419214,0.123375093693115,2011,5
"2624","Python","2009-10-22",555,279,10,24633,6579,0.0424076607387141,0.0225307514310072,2009,10
"2625","Python","2008-12-15",10636,1666,28,13746,2318,0.718723037100949,0.773752364324167,2008,12
"2626","Python","2009-12-14",1762,382,46,145959,23808,0.0160450268817204,0.0120718832000767,2009,12
"2627","Python","2009-05-19",222,45,7,18819,3095,0.0145395799676898,0.0117965885541208,2009,5
"2628","Python","2009-05-04",17,5,1,1117,338,0.014792899408284,0.0152193375111907,2009,5
"2629","Python","2011-07-02",1171,638,61,25420,6637,0.0961277685701371,0.046066089693155,2011,7
"2630","Python","2010-06-08",424,144,28,45327,5440,0.0264705882352941,0.00935424801994396,2010,6
"2631","Python","2011-11-11",1552,484,197,64716,10017,0.0483178596386144,0.0239817046789048,2011,11
"2632","Python","2011-09-09",66227,5864,562,86541,10213,0.574170175266817,0.7652673299361,2011,9
"2633","Python","2010-10-22",5981,968,82,16568,3525,0.274609929078014,0.360997102848865,2010,10
"2634","Python","2011-04-12",2127,483,85,71327,13502,0.035772478151385,0.029820404615363,2011,4
"2635","Python","2009-11-08",68,15,3,30719,5957,0.00251804599630687,0.00221361372440509,2009,11
"2636","Python","2010-07-27",1962,357,21,498106,60647,0.00588652365327221,0.00393892063135156,2010,7
"2637","Python","2009-02-25",54,36,3,226030,31923,0.00112771356075557,0.000238906339866389,2009,2
"2638","Python","2010-01-27",60,14,5,3457,597,0.0234505862646566,0.0173560890945907,2010,1
"2639","Python","2009-02-17",56,14,2,67318,13422,0.00104306362688124,0.000831872604652545,2009,2
"2640","Python","2010-05-18",146,54,16,32933,5596,0.00964974982130093,0.00443324325144991,2010,5
